MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
306132000,2023-07-30T17:42:00Z,40.81928,-71.42623,0.8,5.2,348,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:43:10Z,40.81954,-71.42617,0.8,5,347,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:44:30Z,40.81982,-71.42616,0.7,3.1,347,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:45:41Z,40.82009,-71.42613,0.7,4.1,346,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:47:01Z,40.82035,-71.42607,0.7,1.3,345,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:48:02Z,40.82052,-71.42605,0.7,4,345,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:49:32Z,40.82089,-71.42606,0.7,3.7,343,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:51:01Z,40.8212,-71.42601,0.7,6.4,342,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:52:12Z,40.82144,-71.42598,0.7,4.6,341,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:53:22Z,40.82162,-71.42591,0.8,4.9,340,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:54:50Z,40.822,-71.42588,0.7,4.3,338,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:56:31Z,40.82237,-71.42584,0.7,6,338,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:57:50Z,40.82268,-71.42579,0.8,8.8,337,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T17:59:11Z,40.82298,-71.42572,0.7,9.7,336,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:00:50Z,40.8233,-71.42567,0.6,7.9,336,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:01:51Z,40.8235,-71.42563,0.6,7.6,336,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:03:11Z,40.82375,-71.42557,0.6,6.8,337,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:04:20Z,40.82397,-71.42552,0.7,8,337,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:05:32Z,40.82419,-71.42548,0.6,7,338,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:06:51Z,40.82442,-71.4254,0.6,9.8,338,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:08:20Z,40.82475,-71.42532,0.5,11,338,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:09:31Z,40.82491,-71.42527,0.6,14.5,338,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:10:40Z,40.8251,-71.42517,0.7,19.3,338,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:12:21Z,40.8254,-71.42503,0.7,22.4,336,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:13:32Z,40.82561,-71.42488,0.7,22,335,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:14:40Z,40.82583,-71.4248,0.7,21.6,333,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:16:00Z,40.82608,-71.42468,0.7,16.1,332,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:17:02Z,40.82625,-71.42458,0.7,16.1,331,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:18:32Z,40.82652,-71.42444,0.6,14.7,331,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:19:40Z,40.82674,-71.42439,0.5,13.8,332,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:20:51Z,40.82704,-71.42424,0.5,14.3,333,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:22:21Z,40.82724,-71.42421,0.5,14,335,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:23:51Z,40.82755,-71.42408,0.7,23,336,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:25:10Z,40.82778,-71.42396,0.7,22.1,336,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:26:41Z,40.82799,-71.42379,0.7,22.3,335,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:28:10Z,40.82828,-71.42364,0.7,20.6,335,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:29:21Z,40.82848,-71.42357,0.5,15.7,337,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:30:41Z,40.82865,-71.42348,0.5,15.8,339,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:32:32Z,40.82903,-71.42341,0.5,12,341,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:33:42Z,40.82921,-71.423330000000007,0.5,10.7,343,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:34:51Z,40.82936,-71.42323,0.6,16.3,343,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:36:01Z,40.82959,-71.42313,0.5,23.4,343,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:37:11Z,40.82976,-71.42296,0.8,28.4,343,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:38:31Z,40.83001,-71.42279,0.7,34.5,343,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:40:31Z,40.83032,-71.42245,0.7,36.1,342,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:41:52Z,40.83054,-71.42223,0.6,37.1,343,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:43:00Z,40.83072,-71.42206,0.7,33,344,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:44:11Z,40.83094,-71.4219,0.7,32.4,344,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:45:31Z,40.83115,-71.42168,0.7,30.5,342,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:46:41Z,40.83134,-71.42155,0.7,27.3,341,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:47:52Z,40.83157,-71.42138,0.7,26.3,339,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:49:01Z,40.83177,-71.42126,0.8,26.1,336,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:50:21Z,40.83205,-71.42109,0.8,22.8,332,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:51:42Z,40.83236,-71.42092,0.8,19.4,330,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:52:52Z,40.83259,-71.42079,0.8,13.3,328,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:54:01Z,40.83302,-71.4208,1.6,359.6,325,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:55:12Z,40.83358,-71.42088,1.6,350.4,320,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:56:22Z,40.83424,-71.42109,2.3,346.3,315,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:57:30Z,40.83496,-71.42141,2.5,340,304,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:58:34Z,40.83568,-71.42183,2.5,331.9,292,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T18:59:38Z,40.83635,-71.42239,2.8,323.6,279,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:00:04Z,40.83658,-71.42269,2.5,317.1,273,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:01:07Z,40.8371,-71.42346,2.5,305.6,260,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:02:11Z,40.83747,-71.42434,2.4,293.6,246,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:03:38Z,40.83768,-71.42556,2.4,272.8,227,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:04:42Z,40.83752,-71.42656,2.8,254.7,210,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:05:44Z,40.83712,-71.42752,2.8,228.2,191,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:07:00Z,40.83616,-71.42802,3.1,194,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:08:01Z,40.83516,-71.428210000000007,3.8,188.8,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:09:11Z,40.83377,-71.4284,4.4,185.2,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:10:32Z,40.83197,-71.42854,5,184.5,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:12:01Z,40.82973,-71.42877,5.5,183.5,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:13:10Z,40.82789,-71.42897,5.8,184.9,184,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:14:21Z,40.82587,-71.42911,6.1,182.9,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:15:32Z,40.82379,-71.42934,6.4,184.5,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:17:01Z,40.82103,-71.42955,6.6,181.1,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:18:10Z,40.81893,-71.42983,6.8,184.6,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:19:11Z,40.81703,-71.43005,6.9,184.7,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:20:31Z,40.81439,-71.43032,7,184.8,187,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:21:42Z,40.81204,-71.43059,7.2,185.9,187,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:23:01Z,40.80939,-71.43096,7.2,185.9,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:24:11Z,40.80702,-71.43119,7.3,183.3,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:25:21Z,40.80458,-71.43136,7.3,183,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:26:31Z,40.80219,-71.43155,7.3,184.2,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:27:40Z,40.79982,-71.43179,7.3,184.6,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:29:00Z,40.79706,-71.43203,7.4,184.2,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:30:10Z,40.79464,-71.43225,7.4,184.3,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:31:21Z,40.79217,-71.4325,7.5,183.8,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:32:31Z,40.78975,-71.43272,7.5,183.5,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:33:41Z,40.78732,-71.4329,7.4,182.8,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:34:50Z,40.78493,-71.43308,7.4,183.8,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:36:01Z,40.78245,-71.4333,7.5,184.5,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:37:21Z,40.77968,-71.43357,7.5,184.4,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:38:52Z,40.77653,-71.43388,7.5,184.2,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:40:01Z,40.77412,-71.43412,7.5,184.2,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:41:22Z,40.77131,-71.43437,7.5,184.2,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:42:40Z,40.76855,-71.43462,7.5,183.9,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:43:51Z,40.76606,-71.43483,7.5,183.5,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:45:01Z,40.76363,-71.43503,7.5,184.1,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:46:12Z,40.76125,-71.43523,7.5,183.7,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:47:20Z,40.75885,-71.4354,7.4,182.6,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:48:32Z,40.75637,-71.43559,7.3,183.8,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:49:51Z,40.75363,-71.43578,7.3,183.4,187,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:51:00Z,40.75128,-71.436,7.3,184.4,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:52:20Z,40.74859,-71.43626,7.2,183.2,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:53:51Z,40.74554,-71.43647,7.2,182.6,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:55:01Z,40.74315,-71.43658,7.2,183.1,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:56:20Z,40.74044,-71.43673,7.2,182.3,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:57:31Z,40.73806,-71.43686,7.2,182.5,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T19:59:31Z,40.734,-71.43714,7.2,183,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:00:00Z,40.73298,-71.4372,7.2,182.7,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:01:21Z,40.73027,-71.4374,7.2,183,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:02:30Z,40.7279,-71.43754,7.2,181.7,185,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:04:41Z,40.72353,-71.43771,7.1,182.1,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:06:21Z,40.7202,-71.43784,7.2,182,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:07:30Z,40.71785,-71.43796,7.2,182.2,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:09:00Z,40.71483,-71.43815,7,182,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:11:11Z,40.7107,-71.43825,6.5,181.3,186,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:12:28Z,40.70843,-71.4382,6.4,175.7,192,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:13:34Z,40.7065,-71.43824,5.9,186.7,220,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:14:38Z,40.70512,-71.43892,4.5,208.9,245,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:15:47Z,40.70422,-71.44002,3.3,233.2,267,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:16:48Z,40.70383,-71.44102,2.6,251.8,283,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:17:50Z,40.70378,-71.44191,2.1,271.9,296,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:19:10Z,40.70409,-71.44273,1.8,304.1,310,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:20:31Z,40.7046,-71.44334,1.7,328.4,317,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:21:52Z,40.70521,-71.44368,1.7,343.2,321,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:23:10Z,40.70587,-71.44382,1.7,351.7,322,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:24:52Z,40.70666,-71.44391,1.6,358.3,323,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:26:00Z,40.70721,-71.44394,1.5,1.5,325,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:27:12Z,40.70781,-71.44382,1.5,3.8,327,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:28:22Z,40.70832,-71.44372,1.5,9.5,330,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:29:42Z,40.70881,-71.44363,1.5,14.6,333,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:30:51Z,40.70925,-71.44341,1.4,17.8,334,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:32:02Z,40.70971,-71.44322,1.4,20.2,336,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:33:22Z,40.71021,-71.44294,1.4,25.1,337,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:34:30Z,40.71059,-71.4427,1.4,28.2,337,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:36:00Z,40.71112,-71.44232,1.2,29.7,340,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:37:21Z,40.71152,-71.44198,1.2,32.8,342,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:38:30Z,40.71186,-71.44167,1.2,35.4,345,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:39:40Z,40.71216,-71.44134,1.2,37.5,347,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:41:11Z,40.7126,-71.44094,1.2,39.3,350,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:42:30Z,40.71292,-71.44054,1.1,41.3,353,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:44:41Z,40.71348,-71.43982,1.1,42.8,358,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:45:51Z,40.71374,-71.43953,1.1,43.7,1,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:47:00Z,40.714,-71.43916,1.1,45.8,5,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:48:10Z,40.71423,-71.43878,1.1,47.4,7,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:49:30Z,40.71451,-71.43835,1.1,49.2,9,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:50:51Z,40.7148,-71.43791,1,51.1,11,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:52:01Z,40.71505,-71.43755,1.1,54.3,13,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:53:21Z,40.71528,-71.43707,1,54.4,14,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:54:41Z,40.7155,-71.43658,1,58.3,16,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:55:51Z,40.71572,-71.43619,1.1,57.2,16,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:57:00Z,40.71591,-71.43577,1,57.3,16,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:58:32Z,40.7162,-71.43522,1.1,56.3,16,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T20:59:51Z,40.71643,-71.43471,1.2,57.7,14,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:00:22Z,40.71653,-71.43448,1.2,57.2,13,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:01:51Z,40.7168,-71.43389,1.3,55.9,11,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:03:11Z,40.71706,-71.43331,1.3,55.7,7,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:04:21Z,40.71729,-71.43277,1.4,54.8,3,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:05:32Z,40.71762,-71.43227,1.4,54,359,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:06:40Z,40.71791,-71.43176,1.4,51.3,355,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:08:31Z,40.71838,-71.43107,1.4,47.8,348,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:09:51Z,40.71874,-71.43053,1.4,47.3,344,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:11:01Z,40.71905,-71.43009,1.4,47.3,340,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:12:11Z,40.71936,-71.42967,1.2,46.6,337,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:13:20Z,40.71963,-71.42922,1.2,45.8,334,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:14:30Z,40.71995,-71.42881,1.2,45.7,332,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:15:41Z,40.72027,-71.42844,1.2,45.3,330,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:16:51Z,40.72053,-71.42804,1.2,46.6,329,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:18:02Z,40.72077,-71.42772,1.1,46.3,327,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:19:11Z,40.72107,-71.42731,1.2,47.1,325,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:20:22Z,40.72134,-71.42689,1.2,48.8,324,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:21:31Z,40.7216,-71.42651,1.1,50,323,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:22:52Z,40.7219,-71.42607,1.1,51.2,324,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:24:01Z,40.72215,-71.42566,1.2,49.7,323,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:25:11Z,40.72236,-71.42525,1,52.4,323,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:26:21Z,40.7225,-71.42487,1,54.5,323,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:27:30Z,40.72278,-71.42453,1.1,55.7,322,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:28:51Z,40.72297,-71.42404,1,57.6,320,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:30:10Z,40.72315,-71.42361,0.9,60.4,319,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:31:21Z,40.72334,-71.42322,0.9,62.4,317,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:32:31Z,40.72347,-71.42281,1,62.1,316,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
306132000,2023-07-30T21:33:41Z,40.72362,-71.42238,1,63.8,314,TRIUMPH,IMO8902967,PJCS,79,0,217,45,9.4,79,A
